ticket_id,created_at,resolved_at,priority,status,assigned_agent,resolution_hours,sla_met,category
T301879,2023-03-19,2023-03-20 15:19:50.867688753,High,Resolved,Agent_8,39.33,0,Logistics
T301880,2024-03-12,2024-03-12 14:50:53.042508622,Low,Closed,Agent_1,14.85,1,Technical
T301881,2023-03-01,2023-03-02 06:28:24.692245983,Low,Resolved,Agent_12,30.47,1,Logistics
T301882,2024-02-08,2024-02-09 05:11:28.357054167,Low,Open,Agent_20,29.19,1,Billing
T301883,2025-07-17,2025-07-18 06:45:21.257912309,Low,Resolved,Agent_7,30.76,1,Technical
T301884,2025-04-28,2025-04-30 10:38:20.586560121,Medium,Resolved,Agent_12,58.64,0,Logistics
T301885,2023-10-30,2023-10-30 02:45:38.641987344,High,Resolved,Agent_19,2.76,1,HR
T301886,2023-04-10,2023-04-14 12:08:06.996923667,Low,Closed,Agent_13,108.14,0,Technical
T301887,2024-08-25,2024-08-26 16:38:11.437901516,Low,Resolved,Agent_10,40.64,1,Technical
T301888,2025-06-24,2025-06-25 12:56:42.123727927,Low,Resolved,Agent_2,36.95,1,Other
T301889,2024-05-03,2024-05-04 01:51:29.179572056,Low,Resolved,Agent_3,25.86,1,Logistics
T301890,2025-10-09,2025-10-10 13:14:10.518664277,Low,Open,Agent_12,37.24,1,HR
T301891,2024-11-16,2024-11-19 06:02:57.280592462,Low,Resolved,Agent_5,78.05,0,Technical
T301892,2023-01-28,2023-01-29 08:31:52.566759029,Low,Resolved,Agent_5,32.53,1,Technical
T301893,2025-04-11,2025-04-11 17:57:16.295707087,High,Resolved,Agent_5,17.95,1,Billing
T301894,2024-10-21,2024-10-22 01:52:09.761791502,Low,Closed,Agent_7,25.87,1,Billing
T301895,2023-11-21,2023-11-21 09:41:43.655153951,Low,Resolved,Agent_8,9.7,1,Technical
T301896,2024-08-15,2024-08-15 03:12:48.246346674,Critical,Resolved,Agent_19,3.21,1,Technical
T301897,2023-10-03,2023-10-04 06:50:22.333886445,Medium,Resolved,Agent_16,30.84,1,Other
T301898,2024-06-12,2024-06-13 21:48:46.175543995,Medium,Resolved,Agent_10,45.81,1,Technical
T301899,2024-01-09,2024-01-09 17:43:16.339689125,High,Escalated,Agent_13,17.72,1,Logistics
T301900,2025-10-03,2025-10-03 22:31:05.812939541,Low,Closed,Agent_2,22.52,1,Other
T301901,2024-03-01,2024-03-02 17:32:34.261924694,Low,Resolved,Agent_4,41.54,1,Technical
T301902,2023-02-17,2023-02-17 21:27:20.673722632,Low,Open,Agent_2,21.46,1,Billing
T301903,2024-09-30,2024-10-01 05:15:28.245567272,Medium,Open,Agent_3,29.26,1,Technical
T301904,2025-10-29,2025-10-30 03:31:41.339212565,Low,Resolved,Agent_10,27.53,1,HR
T301905,2024-04-26,2024-04-28 21:28:44.123031989,Low,Resolved,Agent_11,69.48,1,Logistics
T301906,2025-01-13,2025-01-13 01:00:00.000000000,High,Open,Agent_3,1.0,1,Technical
T301907,2024-09-13,2024-09-13 19:57:21.274855782,Low,Resolved,Agent_5,19.96,1,HR
T301908,2024-07-01,2024-07-05 05:04:00.635452610,Low,Escalated,Agent_20,101.07,0,Technical
T301909,2025-02-16,2025-02-16 09:22:52.825653947,Medium,Escalated,Agent_6,9.38,1,Technical
T301910,2024-05-03,2024-05-04 00:06:09.348086912,Low,Resolved,Agent_13,24.1,1,Technical
T301911,2023-07-22,2023-07-25 03:04:42.953474806,Low,Resolved,Agent_5,75.08,0,Logistics
T301912,2023-08-17,2023-08-17 04:46:15.609375662,Low,Closed,Agent_3,4.77,1,Technical
T301913,2023-03-25,2023-03-25 04:29:08.602438148,High,Resolved,Agent_20,4.49,1,Technical
T301914,2024-04-12,2024-04-13 11:44:34.695274880,Medium,Escalated,Agent_12,35.74,1,Technical
T301915,2023-02-02,2023-02-05 03:31:37.503746799,Medium,Resolved,Agent_3,75.53,0,Billing
T301916,2023-10-04,2023-10-07 01:18:03.605057242,Low,Resolved,Agent_19,73.3,0,Logistics
T301917,2025-07-26,2025-07-26 09:05:00.734745713,Low,Resolved,Agent_15,9.08,1,Technical
T301918,2025-10-20,2025-10-23 14:29:32.851951237,Low,Closed,Agent_10,86.49,0,Technical
T301919,2023-01-17,2023-01-18 07:00:00.169130671,Low,Closed,Agent_6,31.0,1,HR
T301920,2023-02-07,2023-02-07 18:20:04.550934489,High,Resolved,Agent_16,18.33,1,Logistics
T301921,2024-08-07,2024-08-07 13:07:55.998934971,Low,Resolved,Agent_15,13.13,1,Billing
T301922,2025-01-17,2025-01-17 05:00:24.463236671,High,Resolved,Agent_2,5.01,1,Technical
T301923,2025-07-03,2025-07-04 03:49:44.839430510,High,Resolved,Agent_17,27.83,0,Technical
T301924,2023-09-01,2023-09-03 10:00:17.721920359,Medium,Closed,Agent_16,58.0,0,HR
T301925,2025-03-25,2025-03-25 04:01:43.031825246,High,Resolved,Agent_3,4.03,1,Logistics
T301926,2023-10-22,2023-10-22 01:02:49.202385795,High,Closed,Agent_19,1.05,1,Technical
T301927,2024-12-12,2024-12-14 15:29:12.697478372,Medium,Escalated,Agent_4,63.49,0,HR
T301928,2024-12-18,2024-12-18 08:34:26.601270949,Medium,Resolved,Agent_20,8.57,1,Technical
T301929,2022-12-10,2022-12-10 01:00:00.000000000,Critical,Closed,Agent_5,1.0,1,HR
T301930,2024-02-19,2024-02-19 05:08:04.658999809,High,Resolved,Agent_13,5.13,1,Billing
T301931,2024-09-09,2024-09-09 15:54:05.935882354,Low,Open,Agent_20,15.9,1,Billing
T301932,2025-02-15,2025-02-15 04:01:52.977296523,Low,Resolved,Agent_2,4.03,1,Logistics
T301933,2024-04-15,2024-04-19 02:51:21.378296782,Medium,Resolved,Agent_12,98.86,0,Billing
T301934,2023-06-18,2023-06-18 08:20:51.251612200,Medium,Resolved,Agent_17,8.35,1,Logistics
T301935,2025-07-12,2025-07-12 15:15:46.184907205,Low,Closed,Agent_10,15.26,1,Logistics
T301936,2024-12-20,2024-12-20 13:04:14.079319072,Medium,Closed,Agent_9,13.07,1,Logistics
T301937,2023-01-15,2023-01-16 01:43:12.938304791,Low,Resolved,Agent_9,25.72,1,HR
T301938,2023-07-23,2023-07-23 13:39:09.207737486,Medium,Resolved,Agent_17,13.65,1,Technical
T301939,2023-09-11,2023-09-13 08:54:30.370895584,Medium,Resolved,Agent_9,56.91,0,HR
T301940,2024-07-20,2024-07-20 01:29:27.765773461,Medium,Resolved,Agent_14,1.49,1,Technical
T301941,2025-07-19,2025-07-21 20:11:20.631911758,Medium,Resolved,Agent_17,68.19,0,Technical
T301942,2023-01-21,2023-01-23 04:37:33.812795850,Low,Resolved,Agent_17,52.63,1,Technical
T301943,2023-06-18,2023-06-20 09:23:38.616027989,Low,Closed,Agent_2,57.39,1,Other
T301944,2024-08-07,2024-08-07 04:07:23.481561883,Medium,Open,Agent_15,4.12,1,Technical
T301945,2023-08-25,2023-08-25 19:09:37.153162443,Low,Resolved,Agent_11,19.16,1,Logistics
T301946,2023-08-08,2023-08-08 01:17:13.824156886,Medium,Resolved,Agent_5,1.29,1,Technical
T301947,2024-02-11,2024-02-11 06:21:07.019323434,Critical,Closed,Agent_9,6.35,0,Billing
T301948,2024-04-13,2024-04-13 19:56:01.574150707,Low,Resolved,Agent_9,19.93,1,Other
T301949,2023-12-13,2023-12-14 14:27:44.141156573,Low,Resolved,Agent_14,38.46,1,Billing
T301950,2025-07-02,2025-07-03 09:32:03.919229124,Medium,Resolved,Agent_8,33.53,1,Logistics
T301951,2023-06-11,2023-06-11 19:21:12.291378914,Medium,Resolved,Agent_11,19.35,1,Technical
T301952,2024-12-08,2024-12-08 03:33:38.211911101,Low,Resolved,Agent_12,3.56,1,HR
T301953,2025-09-04,2025-09-04 03:03:13.839378562,Low,Resolved,Agent_7,3.05,1,Logistics
T301954,2024-09-24,2024-09-28 00:53:32.871994829,Low,Resolved,Agent_3,96.89,0,Billing
T301955,2024-04-29,2024-04-29 07:17:46.809800754,Medium,Closed,Agent_3,7.3,1,Technical
T301956,2025-08-22,2025-08-22 10:47:38.171310843,Medium,Resolved,Agent_14,10.79,1,Billing
T301957,2023-03-31,2023-03-31 01:28:42.403347438,Critical,Closed,Agent_4,1.48,1,Technical
T301958,2024-07-10,2024-07-11 04:48:21.565550054,Medium,Resolved,Agent_14,28.81,1,Logistics
T301959,2024-12-06,2024-12-06 11:42:36.373650211,Medium,Resolved,Agent_14,11.71,1,Technical
T301960,2022-11-14,2022-11-15 05:15:05.085793662,Low,Resolved,Agent_3,29.25,1,HR
T301961,2024-08-17,2024-08-17 13:28:02.566647859,High,Resolved,Agent_13,13.47,1,Billing
T301962,2025-05-16,2025-05-16 23:24:58.847207398,Medium,Resolved,Agent_8,23.42,1,Billing
T301963,2023-05-26,2023-05-27 11:43:47.475666905,Medium,Resolved,Agent_6,35.73,1,Billing
T301964,2024-07-11,2024-07-12 09:09:29.119541452,Medium,Resolved,Agent_2,33.16,1,Technical
T301965,2024-11-04,2024-11-05 03:49:20.086322593,Low,Closed,Agent_6,27.82,1,Technical
T301966,2024-12-19,2024-12-19 05:06:44.363331362,Medium,Resolved,Agent_20,5.11,1,Billing
T301967,2025-10-02,2025-10-02 03:01:52.221415791,High,Resolved,Agent_14,3.03,1,Other
T301968,2024-01-05,2024-01-07 10:52:51.938552291,Low,Resolved,Agent_7,58.88,1,Other
T301969,2025-01-03,2025-01-03 07:16:06.173512468,Medium,Resolved,Agent_17,7.27,1,Technical
T301970,2022-12-26,2022-12-27 03:52:12.944599085,Low,Escalated,Agent_3,27.87,1,Technical
T301971,2023-05-27,2023-05-27 01:22:12.719933625,High,Resolved,Agent_14,1.37,1,Other
T301972,2024-11-08,2024-11-08 01:00:00.000000000,Critical,Open,Agent_1,1.0,1,Logistics
T301973,2023-02-12,2023-02-12 13:48:19.388476713,Low,Resolved,Agent_12,13.81,1,Billing
T301974,2024-02-07,2024-02-07 02:07:39.267187029,Medium,Resolved,Agent_3,2.13,1,Logistics
T301975,2024-02-13,2024-02-13 15:24:24.907989435,Low,Open,Agent_19,15.41,1,Technical
T301976,2024-06-02,2024-06-03 16:18:33.238148537,Low,Resolved,Agent_12,40.31,1,Technical
T301977,2023-07-08,2023-07-09 08:46:26.578516780,Medium,Closed,Agent_14,32.77,1,Technical
T301978,2025-07-19,2025-07-19 01:00:00.000000000,Medium,Closed,Agent_1,1.0,1,Logistics
T301979,2024-06-25,2024-06-26 20:03:21.694263941,Low,Resolved,Agent_5,44.06,1,Billing
T301980,2024-12-22,2024-12-22 21:39:40.901902139,Low,Resolved,Agent_7,21.66,1,Billing
T301981,2023-12-08,2023-12-08 06:10:05.862667364,Medium,Resolved,Agent_20,6.17,1,HR
T301982,2022-11-26,2022-11-26 01:00:00.000000000,High,Resolved,Agent_19,1.0,1,HR
T301983,2024-10-19,2024-10-19 18:55:57.852365438,Low,Resolved,Agent_6,18.93,1,Technical
T301984,2025-05-29,2025-05-30 13:25:07.669010200,Medium,Resolved,Agent_18,37.42,1,Logistics
T301985,2022-11-10,2022-11-11 12:14:36.322378493,Low,Resolved,Agent_6,36.24,1,Logistics
T301986,2024-07-06,2024-07-07 11:52:06.810414014,Medium,Closed,Agent_11,35.87,1,Technical
T301987,2025-02-25,2025-02-26 01:31:06.287899387,Low,Resolved,Agent_3,25.52,1,Technical
T301988,2023-06-09,2023-06-12 16:57:00.918792962,Low,Resolved,Agent_9,88.95,0,Technical
T301989,2024-04-27,2024-04-27 07:49:15.333492789,Low,Resolved,Agent_3,7.82,1,Other
T301990,2023-02-04,2023-02-05 17:09:34.748770744,Medium,Resolved,Agent_6,41.16,1,HR
T301991,2024-12-19,2024-12-20 07:01:14.443590361,Low,Closed,Agent_9,31.02,1,Technical
T301992,2024-07-07,2024-07-09 17:46:51.249504825,Low,Open,Agent_8,65.78,1,Technical
T301993,2025-02-19,2025-02-19 13:11:58.694305317,Low,Resolved,Agent_2,13.2,1,HR
T301994,2025-09-26,2025-09-27 07:57:36.723750191,Low,Resolved,Agent_19,31.96,1,Logistics
T301995,2025-03-29,2025-03-30 07:40:24.580369617,Medium,Resolved,Agent_16,31.67,1,Technical
T301996,2023-03-11,2023-03-11 15:52:05.453185638,Medium,Resolved,Agent_5,15.87,1,Billing
T301997,2023-02-06,2023-02-06 07:21:07.677976072,High,Resolved,Agent_10,7.35,1,Logistics
T301998,2025-09-25,2025-09-28 07:52:56.670962525,Low,Resolved,Agent_20,79.88,0,Technical
T301999,2025-06-27,2025-06-27 02:07:33.042334818,High,Escalated,Agent_12,2.13,1,Logistics
T302000,2025-06-12,2025-06-13 06:56:18.364840932,Low,Resolved,Agent_12,30.94,1,Technical
